case_id,source,frame,corruption_level,repeat,method,mae,psnr_db,ssim,edge_correlation,foreground_dice_proxy,hallucinated_edge_fraction_proxy,deleted_edge_fraction_proxy,glcm_entropy_ccc,glcm_contrast_ccc,glcm_homogeneity_ccc,glcm_energy_ccc
PUBLIC_CT_02,CT_small.dcm,0,moderate,1,residual_cnn,0.06220819428563118,21.71063060838442,0.2608106960626453,0.1558041170556306,0.9841993681602887,0.8380225941751989,0.05816082600071207,0.06016535629519801,-0.0002948681530045023,-0.0024137018535567577,0.06151130478673814
PUBLIC_CT_02,CT_small.dcm,0,severe,0,noisy,0.07308337092399597,20.303812602703317,0.21067126798377087,0.12579433068396503,0.9796542890771042,0.841109022953312,0.043207364833935204,0.04814776800369385,-9.551335152003272e-05,-0.0016469549262021527,0.050762103205420815
PUBLIC_CT_02,CT_small.dcm,0,severe,0,gaussian,0.02646879479289055,29.123264091122714,0.5947368006623059,0.34004268192717646,0.9938332798108562,0.816529704265899,0.10859061085397488,0.2705013782341867,0.014680574008879831,0.007507420965643032,0.18373875065476342
PUBLIC_CT_02,CT_small.dcm,0,severe,0,tv,0.012921676971018314,35.06984873884185,0.8967992859278412,0.7644092130479228,0.9958707151678978,0.4447877599727242,0.3373938253395046,0.9361925602285894,0.6819101308624522,0.7371835176803254,0.8947750264952834
PUBLIC_CT_02,CT_small.dcm,0,severe,0,residual_cnn,0.07367593050003052,20.25493611733987,0.21204260857380447,0.12520652364507653,0.9803582292565459,0.8409236282612287,0.04498753878236102,0.04695146660780256,-0.00014016580598103735,-0.0019302251246488648,0.05129180571396704
PUBLIC_CT_02,CT_small.dcm,0,severe,1,noisy,0.07285640388727188,20.325020006054373,0.2111534510187564,0.12715057280123465,0.9798340743203002,0.841127577128997,0.04386857230049336,0.04815470901949671,-0.000142283472118902,-0.001736028020148027,0.051396143910092035
PUBLIC_CT_02,CT_small.dcm,0,severe,1,gaussian,0.026213794946670532,29.225886871271594,0.5981334389261538,0.3442435418246698,0.9937766238358797,0.8153178161401157,0.1032755200651035,0.2747661456153374,0.013863298515427886,0.0073084338322610765,0.18685971627354894
PUBLIC_CT_02,CT_small.dcm,0,severe,1,tv,0.012700106017291546,35.24152857439846,0.8994356662041653,0.7717831883044534,0.9957306785238215,0.43843127136683224,0.33579166878592137,0.9402791503719237,0.6917137441481614,0.729278848277888,0.905751883902045
PUBLIC_CT_02,CT_small.dcm,0,severe,1,residual_cnn,0.07349804788827896,20.272417912968514,0.21248556645926886,0.1264947838192733,0.9804687228908974,0.840953305331508,0.04569960836173135,0.046941230919694925,-0.0001873191455599019,-0.002069593311338048,0.05173238328963466
PUBLIC_CT_03,693_UNCI.dcm,0,mild,0,noisy,0.05612683296203613,22.55207642003961,0.3000752029758388,0.5328652209370122,0.9874817402650202,0.8234898716612972,0.06507807334316668,0.07972585163908424,-0.0046510008002981044,0.0036337492983973202,0.04411929165548968
PUBLIC_CT_03,693_UNCI.dcm,0,mild,0,gaussian,0.020807333290576935,31.135917855956677,0.6930301227162422,0.7962002148130954,0.996873257293747,0.7565406338708262,0.15373073597477238,0.3846361246377442,0.5296216290183929,0.08001747019974347,0.22944452529882614
PUBLIC_CT_03,693_UNCI.dcm,0,mild,0,tv,0.011537041515111923,35.094100662750364,0.9245064693375581,0.9372710475508634,0.9964623682333549,0.1618081180811808,0.30680026448298664,0.8892391309285048,0.8802376554321567,0.8226185070331239,0.8057971549153063
PUBLIC_CT_03,693_UNCI.dcm,0,mild,0,residual_cnn,0.0564960241317749,22.508353453774376,0.2995732105035115,0.530168344284771,0.9880043620501636,0.8240271133140945,0.06645135038909517,0.07758678600083019,-0.004505014130221578,0.0033917076879617478,0.042972151888298234
PUBLIC_CT_03,693_UNCI.dcm,0,mild,1,noisy,0.05586278438568115,22.58851567725276,0.3010380007812472,0.5339833725854356,0.987622100555067,0.824406349572514,0.07082549209094145,0.08084047074524103,-0.004239384311681885,0.0039723555692123495,0.04527136517140136
PUBLIC_CT_03,693_UNCI.dcm,0,mild,1,gaussian,0.020824015140533447,31.110361636351634,0.6937184931324238,0.7979421995866568,0.9969156254320269,0.7561055768163361,0.1507298713188546,0.3899977746413578,0.5377219271643358,0.08465812152558878,0.2351464772184578
